Timestamp,Load_Percent,Temperature_C,Season,Day_Type
2024-01-02 13:00:00,41.15851191646963,10.252846421310643,Winter,Weekday
2024-01-02 14:00:00,54.99883129997251,7.721828437446066,Winter,Weekday
2024-01-02 15:00:00,64.11377733155483,3.7224325605095028,Winter,Weekday
2024-01-02 16:00:00,60.03439071151757,0.4871811895004064,Winter,Weekday
2024-01-02 17:00:00,79.7227226040556,-2.9978940468178643,Winter,Weekday
2024-01-02 18:00:00,84.79976329527204,0.3089173520740175,Winter,Weekday
2024-01-02 19:00:00,72.55124619959861,7.968813120207824,Winter,Weekday
2024-01-02 20:00:00,70.62737261677084,1.6871474643011977,Winter,Weekday
2024-01-02 21:00:00,74.00404887030619,-2.8386926718374603,Winter,Weekday
2024-01-02 22:00:00,67.09068845265773,4.360433795038597,Winter,Weekday
2024-01-02 23:00:00,60.77747781461733,-8.195787352523663,Winter,Weekday
2024-01-03 00:00:00,41.720566745961655,6.8510477558680405,Winter,Weekday
2024-01-03 01:00:00,34.64777244329646,2.3530699884004185,Winter,Weekday
2024-01-03 02:00:00,34.02841452243183,-1.772425475061377,Winter,Weekday
2024-01-03 03:00:00,35.32888077769596,-2.3485692058821748,Winter,Weekday
2024-01-03 04:00:00,33.48155110922172,3.6097285200022116,Winter,Weekday
2024-01-03 05:00:00,39.56809614610566,7.473143181623838,Winter,Weekday
2024-01-03 06:00:00,42.184161775227196,-1.108235696364729,Winter,Weekday
2024-01-03 07:00:00,59.87050606864267,-6.460270026597587,Winter,Weekday
2024-01-03 08:00:00,52.96503604951978,1.6969908050297944,Winter,Weekday
2024-01-03 09:00:00,62.51921333533075,-5.248239051403866,Winter,Weekday
2024-01-03 10:00:00,54.305632264347366,-8.120856892569602,Winter,Weekday
2024-01-03 11:00:00,59.25837494549422,2.024025087603895,Winter,Weekday
2024-01-03 12:00:00,62.23607091620621,-8.554836266783383,Winter,Weekday
2024-01-03 13:00:00,52.33424627827797,-1.376667530306147,Winter,Weekday
2024-01-03 14:00:00,55.302984622393176,-1.246659371195726,Winter,Weekday
2024-01-03 15:00:00,62.41151854167192,0.372157130104822,Winter,Weekday
2024-01-03 16:00:00,100.0,8.527164903137542,Winter,Weekday
2024-01-03 17:00:00,64.84648947114229,-6.699107724073063,Winter,Weekday
2024-01-03 18:00:00,70.09264313445316,6.57284210072095,Winter,Weekday
2024-01-03 19:00:00,79.72169295563653,6.961622281282109,Winter,Weekday
2024-01-03 20:00:00,73.29751331191765,-0.040022362075550245,Winter,Weekday
2024-01-03 21:00:00,67.84097015620505,-4.58693613876672,Winter,Weekday
2024-01-03 22:00:00,55.57921340419929,8.975893413765323,Winter,Weekday
2024-01-03 23:00:00,53.73448745804346,0.8654447203138138,Winter,Weekday
2024-01-04 00:00:00,42.05930863079229,2.4592861785898283,Winter,Weekday
2024-01-04 01:00:00,40.464113647366105,3.9110435498740017,Winter,Weekday
2024-01-04 02:00:00,46.26486829664925,-7.2709613896867324,Winter,Weekday
2024-01-04 03:00:00,43.052459372126684,-1.760355339882607,Winter,Weekday
2024-01-04 04:00:00,48.857142479627555,1.341695660672747,Winter,Weekday
2024-01-04 05:00:00,39.96442831683482,-4.1434457214957146,Winter,Weekday
2024-01-04 06:00:00,41.5149530854819,5.834558533100998,Winter,Weekday
2024-01-04 07:00:00,53.38076310653108,-11.535633587221472,Winter,Weekday
2024-01-04 08:00:00,51.93463368132174,4.685055763735487,Winter,Weekday
2024-01-04 09:00:00,50.30469692926879,-0.6735562306761521,Winter,Weekday
2024-01-04 10:00:00,57.91241201444158,5.115885783459403,Winter,Weekday
2024-01-04 11:00:00,59.837097859711825,-3.8472230582806706,Winter,Weekday
2024-01-04 12:00:00,62.636912664922164,0.38485840006065647,Winter,Weekday
2024-01-04 13:00:00,58.19871943478446,-3.222604747791226,Winter,Weekday
2024-01-04 14:00:00,63.23401823480071,2.554425206082007,Winter,Weekday
2024-01-04 15:00:00,61.94931852892241,-5.315759570445973,Winter,Weekday
2024-01-04 16:00:00,73.87247562739452,-0.44395892786380686,Winter,Weekday
2024-01-04 17:00:00,63.66664974648923,-10.997700570499248,Winter,Weekday
2024-01-04 18:00:00,69.91892344547576,-0.6525231262899099,Winter,Weekday
2024-01-04 19:00:00,73.60758064942996,4.497698820369033,Winter,Weekday
2024-01-04 20:00:00,74.99917841693676,-1.473574571651881,Winter,Weekday
2024-01-04 21:00:00,57.05561957360807,7.088647800631178,Winter,Weekday
2024-01-04 22:00:00,42.014615977338664,-0.08368926950541965,Winter,Weekday
2024-01-04 23:00:00,57.104478500217425,11.984693036119793,Winter,Weekday
2024-01-05 00:00:00,40.084675152888764,-5.673756818509647,Winter,Weekday
2024-01-05 01:00:00,42.448780123966685,0.5912415482225382,Winter,Weekday
2024-01-05 02:00:00,42.335038877025916,4.876358441022699,Winter,Weekday
2024-01-05 03:00:00,43.1258670822345,-5.3228724743228994,Winter,Weekday
2024-01-05 04:00:00,42.30029801276099,0.2646515415001233,Winter,Weekday
2024-01-05 05:00:00,37.7483823467811,1.4578543623785434,Winter,Weekday
2024-01-05 06:00:00,44.93841108794289,-5.801761803786886,Winter,Weekday
2024-01-05 07:00:00,52.651150431628466,12.037371958662714,Winter,Weekday
2024-01-05 08:00:00,59.44390515853021,2.8050375316927334,Winter,Weekday
2024-01-05 09:00:00,61.04437883679581,0.5203542619817458,Winter,Weekday
2024-01-05 10:00:00,68.02971024240274,3.6045874370468822,Winter,Weekday
2024-01-05 11:00:00,51.80027557953206,-4.37829325985034,Winter,Weekday
2024-01-05 12:00:00,50.84821891863941,3.203049117956634,Winter,Weekday
2024-01-05 13:00:00,56.42439305476974,1.1750394215912858,Winter,Weekday
2024-01-05 14:00:00,55.25958583530271,1.8172073199264598,Winter,Weekday
2024-01-05 15:00:00,60.52804684782312,5.737195893273475,Winter,Weekday
2024-01-05 16:00:00,65.97462651432032,-4.906597710192183,Winter,Weekday
2024-01-05 17:00:00,73.09829207891863,0.24914747064374523,Winter,Weekday
2024-01-05 18:00:00,66.61402429971439,-1.0341145646335326,Winter,Weekday
2024-01-05 19:00:00,76.06963676649204,-6.756507922305648,Winter,Weekday
2024-01-05 20:00:00,76.4040884232896,-1.813719899317939,Winter,Weekday
2024-01-05 21:00:00,65.94694779698712,-0.781499708801182,Winter,Weekday
2024-01-05 22:00:00,55.006447818591234,-2.399345608389456,Winter,Weekday
2024-01-05 23:00:00,53.20419600740948,4.584911649204191,Winter,Weekday
2024-01-06 00:00:00,44.391809611389256,-5.46325320155295,Winter,Weekend
2024-01-06 01:00:00,47.376166566900636,5.947683462593538,Winter,Weekend
2024-01-06 02:00:00,41.75346784167947,-2.5691290270378637,Winter,Weekend
2024-01-06 03:00:00,44.39350541355829,1.2524424368471485,Winter,Weekend
2024-01-06 04:00:00,38.07341994563927,1.410918110367835,Winter,Weekend
2024-01-06 05:00:00,40.2973614020532,-4.573620305748337,Winter,Weekend
2024-01-06 06:00:00,36.828654521108035,1.3441782046383075,Winter,Weekend
2024-01-06 07:00:00,65.66254222777178,-2.678254026775286,Winter,Weekend
2024-01-06 08:00:00,45.616991104706116,-4.700349130999677,Winter,Weekend
2024-01-06 09:00:00,56.05836880211986,-3.4655023389527964,Winter,Weekend
2024-01-06 10:00:00,65.15617234910155,-0.6710738654970883,Winter,Weekend
2024-01-06 11:00:00,50.90734960923673,2.24509292432726,Winter,Weekend
2024-01-06 12:00:00,53.68220253436758,1.187626836253919,Winter,Weekend
2024-01-06 13:00:00,49.92748926389318,-4.665820450442149,Winter,Weekend
2024-01-06 14:00:00,62.92772840751828,-7.004331488866597,Winter,Weekend
2024-01-06 15:00:00,47.41898787722943,-0.4241880527301012,Winter,Weekend
2024-01-06 16:00:00,82.52278176255908,-11.286061227351622,Winter,Weekend
2024-01-06 17:00:00,78.8984617663102,3.4652387634293165,Winter,Weekend
2024-01-06 18:00:00,73.2713106763285,4.652593178669954,Winter,Weekend
2024-01-06 19:00:00,79.51208824100209,6.88367545944992,Winter,Weekend
2024-01-06 20:00:00,72.30140883878742,-4.565797278542379,Winter,Weekend
2024-01-06 21:00:00,80.39608344785773,0.7569855483812025,Winter,Weekend
2024-01-06 22:00:00,52.07994294109479,-5.617865851236613,Winter,Weekend
2024-01-06 23:00:00,53.10982805728186,-0.6116138019394425,Winter,Weekend
2024-01-07 00:00:00,31.00733143040182,-5.56622762112068,Winter,Weekend
2024-01-07 01:00:00,44.196614065434,4.7189301596399265,Winter,Weekend
2024-01-07 02:00:00,28.972296063143332,-3.421341106981174,Winter,Weekend
2024-01-07 03:00:00,47.075226794625465,8.03822091966728,Winter,Weekend
2024-01-07 04:00:00,35.0030875326651,-2.0539285311974997,Winter,Weekend
2024-01-07 05:00:00,40.58557351594544,0.7047901849569392,Winter,Weekend
2024-01-07 06:00:00,45.523198667665895,-1.2121962821934038,Winter,Weekend
2024-01-07 07:00:00,61.32180517635391,-0.6812873648920934,Winter,Weekend
2024-01-07 08:00:00,44.72698915036285,-2.465184811225461,Winter,Weekend
2024-01-07 09:00:00,51.77356417511115,0.40592363714780844,Winter,Weekend
2024-01-07 10:00:00,65.43654372591214,-5.651917422683464,Winter,Weekend
2024-01-07 11:00:00,55.1240496890868,2.977291424108641,Winter,Weekend
2024-01-07 12:00:00,64.6283154179456,-2.057763790647323,Winter,Weekend
2024-01-07 13:00:00,60.70962371914595,-0.7225694772976677,Winter,Weekend
2024-01-07 14:00:00,63.67041035752006,4.24714275353047,Winter,Weekend
2024-01-07 15:00:00,61.645113371081564,-8.577368354272451,Winter,Weekend
2024-01-07 16:00:00,87.93271361362945,7.257567542180812,Winter,Weekend
2024-01-07 17:00:00,88.05595841455674,2.8166323968956233,Winter,Weekend
2024-01-07 18:00:00,76.90986124992213,-4.70997998459529,Winter,Weekend
2024-01-07 19:00:00,72.9611976589632,-7.552736035956851,Winter,Weekend
2024-01-07 20:00:00,63.59797262672975,2.0244485552410914,Winter,Weekend
2024-01-07 21:00:00,60.85976722904394,-2.6420786092832964,Winter,Weekend
2024-01-07 22:00:00,51.2789922812727,-0.9643921657204926,Winter,Weekend
2024-01-07 23:00:00,53.092179743427046,6.984654969089407,Winter,Weekend
2024-01-08 00:00:00,42.915051692986275,1.447132159313811,Winter,Weekday
2024-01-08 01:00:00,43.68392590461883,-11.776188640469696,Winter,Weekday
2024-01-08 02:00:00,39.88634702188697,-1.5269502113828497,Winter,Weekday
2024-01-08 03:00:00,40.69514610163602,1.6765338302797033,Winter,Weekday
2024-01-08 04:00:00,40.83067841880424,-12.295728422451848,Winter,Weekday
2024-01-08 05:00:00,37.43557574676442,-9.27268312134438,Winter,Weekday
2024-01-08 06:00:00,40.60380209105872,-2.9628155821074724,Winter,Weekday
2024-01-08 07:00:00,49.94635511887201,4.0664925057921115,Winter,Weekday
2024-01-08 08:00:00,54.45337257826377,-4.798660141585646,Winter,Weekday
2024-01-08 09:00:00,61.32042677764127,-1.9375835307677194,Winter,Weekday
2024-01-08 10:00:00,60.94253526730527,1.2681513027541669,Winter,Weekday
2024-01-08 11:00:00,68.06820725514714,0.05085839294071268,Winter,Weekday
2024-01-08 12:00:00,45.095086638155195,-14.198206263440182,Winter,Weekday
2024-01-08 13:00:00,57.54969138402429,-1.642595763012078,Winter,Weekday
2024-01-08 14:00:00,69.34838279861046,10.071008087015578,Winter,Weekday
2024-01-08 15:00:00,64.67549314952414,-0.8041828097036868,Winter,Weekday
2024-01-08 16:00:00,80.77579992816256,-2.7762686022057093,Winter,Weekday
2024-01-08 17:00:00,73.87567859326808,-7.931222967260418,Winter,Weekday
2024-01-08 18:00:00,82.01543816641018,7.598718319238155,Winter,Weekday
2024-01-08 19:00:00,73.22729878913091,1.473633311003125,Winter,Weekday
2024-01-08 20:00:00,77.09706887588436,12.226346688014827,Winter,Weekday
2024-01-08 21:00:00,74.46142744914499,-3.1272638675958033,Winter,Weekday
2024-01-08 22:00:00,53.43179721481576,-8.325816143391831,Winter,Weekday
2024-01-08 23:00:00,62.16347421220825,-4.630320199390981,Winter,Weekday
2024-01-09 00:00:00,46.818526890648336,1.2244546494575725,Winter,Weekday
2024-01-09 01:00:00,37.13514342797198,-5.372271037949853,Winter,Weekday
2024-01-09 02:00:00,38.66771779553389,3.398361366465012,Winter,Weekday
2024-01-09 03:00:00,40.47696781809168,3.18071260431755,Winter,Weekday
2024-01-09 04:00:00,32.078203194451554,3.7949496468044415,Winter,Weekday
2024-01-09 05:00:00,38.69278071753866,2.5211297204282648,Winter,Weekday
2024-01-09 06:00:00,32.763345930014,-0.3969855663503685,Winter,Weekday
2024-01-09 07:00:00,55.32609335303727,4.278295773313543,Winter,Weekday
2024-01-09 08:00:00,44.35539649698804,0.38428542464197796,Winter,Weekday
2024-01-09 09:00:00,66.8758561884119,-0.910050884838872,Winter,Weekday
2024-01-09 10:00:00,55.61974115187271,-1.315611489585611,Winter,Weekday
2024-01-09 11:00:00,46.884617423699886,-14.68501594264512,Winter,Weekday
2024-01-09 12:00:00,49.36904207864361,-1.8285314903102925,Winter,Weekday
2024-01-09 13:00:00,56.82907518432032,1.1369411090714279,Winter,Weekday
2024-01-09 14:00:00,49.781923060838444,-1.7822785264413055,Winter,Weekday
2024-01-09 15:00:00,65.85711839696464,1.529327533460065,Winter,Weekday
2024-01-09 16:00:00,70.84126218600872,-5.278840807746221,Winter,Weekday
2024-01-09 17:00:00,89.91021769336258,-1.4538133927455088,Winter,Weekday
2024-01-09 18:00:00,73.75931703388008,4.586079066965803,Winter,Weekday
2024-01-09 19:00:00,76.731116990983,2.5228780142374614,Winter,Weekday
2024-01-09 20:00:00,72.83566587534189,-1.5280330921643273,Winter,Weekday
2024-01-09 21:00:00,76.38130656065324,5.10696923184668,Winter,Weekday
2024-01-09 22:00:00,52.07434867298181,-0.5593945167634694,Winter,Weekday
2024-01-09 23:00:00,50.37887758043079,2.0049816060620627,Winter,Weekday
2024-01-10 00:00:00,37.17497449114218,3.5826121496184653,Winter,Weekday
2024-01-10 01:00:00,37.03218669029783,-8.8822100521942,Winter,Weekday
2024-01-10 02:00:00,49.761063520562814,6.522823655623821,Winter,Weekday
2024-01-10 03:00:00,37.29448474962281,0.9199717509341367,Winter,Weekday
2024-01-10 04:00:00,41.196264739902524,-4.752661414711031,Winter,Weekday
2024-01-10 05:00:00,34.68654914289988,-0.7841325016666651,Winter,Weekday
2024-01-10 06:00:00,37.67445188158298,-10.42172752412203,Winter,Weekday
2024-01-10 07:00:00,59.28725049034982,-5.962860135295415,Winter,Weekday
2024-01-10 08:00:00,54.06440709233123,6.562679246155483,Winter,Weekday
2024-01-10 09:00:00,56.23716396435924,3.8226004368511552,Winter,Weekday
2024-01-10 10:00:00,54.316465530078574,5.8256301185811115,Winter,Weekday
2024-01-10 11:00:00,63.01631914902227,1.4576049451716457,Winter,Weekday
2024-01-10 12:00:00,63.541113771782236,1.9301292204529283,Winter,Weekday
2024-01-10 13:00:00,52.06749326814107,-11.454985902081344,Winter,Weekday
2024-01-10 14:00:00,48.674177365339624,0.4609430938197872,Winter,Weekday
2024-01-10 15:00:00,58.264151604817656,-8.257466058572023,Winter,Weekday
2024-01-10 16:00:00,82.77178131727334,0.017577715537633175,Winter,Weekday
2024-01-10 17:00:00,74.28798271468388,5.806996857577941,Winter,Weekday
2024-01-10 18:00:00,75.83185090882446,-1.628561967874321,Winter,Weekday
2024-01-10 19:00:00,92.57468436655995,-11.20583215167392,Winter,Weekday
2024-01-10 20:00:00,71.8480965476709,-4.222956536409183,Winter,Weekday
2024-01-10 21:00:00,79.1519320225576,7.48759503373373,Winter,Weekday
2024-01-10 22:00:00,44.034394150098585,2.8529810209238833,Winter,Weekday
2024-01-10 23:00:00,56.128370262996356,-2.1465646778689176,Winter,Weekday
2024-01-11 00:00:00,46.704766165550815,-0.8488127331431415,Winter,Weekday
2024-01-11 01:00:00,44.41384405280995,-5.8200075470313255,Winter,Weekday
2024-01-11 02:00:00,36.287752810496045,-5.881707992986364,Winter,Weekday
2024-01-11 03:00:00,39.322207825579355,1.7492249642083992,Winter,Weekday
2024-01-11 04:00:00,33.75355123304204,0.09919183513366508,Winter,Weekday
2024-01-11 05:00:00,42.866932660746365,-2.8597598312655896,Winter,Weekday
2024-01-11 06:00:00,46.02378710516408,6.635618971102948,Winter,Weekday
2024-01-11 07:00:00,52.29411749400811,-4.419848076769186,Winter,Weekday
2024-01-11 08:00:00,52.30245044544628,-5.580242998720664,Winter,Weekday
2024-01-11 09:00:00,55.00246284770543,3.649863727495216,Winter,Weekday
2024-01-11 10:00:00,57.15351772642006,3.6331926739257705,Winter,Weekday
2024-01-11 11:00:00,59.76228349073109,-4.698238561078596,Winter,Weekday
2024-01-11 12:00:00,58.97824610468779,7.49660974784911,Winter,Weekday
2024-01-11 13:00:00,68.66428741731303,-0.9965608749320448,Winter,Weekday
2024-01-11 14:00:00,62.05806887824126,11.238631496552733,Winter,Weekday
2024-01-11 15:00:00,58.27737882406417,8.242527046335297,Winter,Weekday
2024-01-11 16:00:00,92.06321005560496,-4.399225072400752,Winter,Weekday
2024-01-11 17:00:00,68.62688311757503,0.9892630565451055,Winter,Weekday
2024-01-11 18:00:00,80.05693660942849,-3.722100329553604,Winter,Weekday
2024-01-11 19:00:00,75.67767812097685,-2.8040373367905587,Winter,Weekday
2024-01-11 20:00:00,85.80711576163272,4.85008996615909,Winter,Weekday
2024-01-11 21:00:00,77.4478429909962,9.875329650324753,Winter,Weekday
2024-01-11 22:00:00,46.70222157466394,-4.8897050217171065,Winter,Weekday
2024-01-11 23:00:00,60.787464893297624,12.018685440574599,Winter,Weekday
2024-01-12 00:00:00,41.32134380016989,6.623815829855223,Winter,Weekday
2024-01-12 01:00:00,44.89256533529847,8.810053917745678,Winter,Weekday
2024-01-12 02:00:00,41.368052865489695,-1.925204685967987,Winter,Weekday
2024-01-12 03:00:00,41.499714590726725,-0.6624925255164869,Winter,Weekday
2024-01-12 04:00:00,42.65022358471114,3.594873000749663,Winter,Weekday
2024-01-12 05:00:00,39.48767614792222,1.638689556336582,Winter,Weekday
2024-01-12 06:00:00,37.582645760536884,-2.938037154736803,Winter,Weekday
2024-01-12 07:00:00,63.39945470576659,7.23322741867543,Winter,Weekday
2024-01-12 08:00:00,49.03024817383907,-2.733477689308008,Winter,Weekday
2024-01-12 09:00:00,53.14808447952319,-1.9069829267973541,Winter,Weekday
2024-01-12 10:00:00,56.0431216641086,2.2083337921682813,Winter,Weekday
2024-01-12 11:00:00,51.32988795500224,5.916393461311715,Winter,Weekday
2024-01-12 12:00:00,48.10571087506768,-7.208004180129172,Winter,Weekday
2024-01-12 13:00:00,54.947201505777386,-3.736949916700014,Winter,Weekday
2024-01-12 14:00:00,70.05289964295787,-1.2506094828067553,Winter,Weekday
2024-01-12 15:00:00,60.9980225431425,-6.874337860231405,Winter,Weekday
2024-01-12 16:00:00,71.62778516497478,6.6235917835663125,Winter,Weekday
2024-01-12 17:00:00,79.6138551281585,8.55918236401045,Winter,Weekday
2024-01-12 18:00:00,78.65858521652233,-1.1229145162943173,Winter,Weekday
2024-01-12 19:00:00,89.25296520167426,3.9562237834724208,Winter,Weekday
2024-01-12 20:00:00,78.43464891883308,6.329156424341596,Winter,Weekday
2024-01-12 21:00:00,90.40666909574115,1.2919930254619538,Winter,Weekday
2024-01-12 22:00:00,60.63244697091979,2.0846311060329317,Winter,Weekday
2024-01-12 23:00:00,54.19878678187773,-4.881291421697788,Winter,Weekday
2024-01-13 00:00:00,42.4836687193923,-8.253261054111412,Winter,Weekend
2024-01-13 01:00:00,47.375529329155036,7.6178263066147895,Winter,Weekend
2024-01-13 02:00:00,32.879348396776166,2.075144021423557,Winter,Weekend
2024-01-13 03:00:00,27.768671509993766,-1.0336977881668072,Winter,Weekend
2024-01-13 04:00:00,32.00134958591194,-1.983123998056377,Winter,Weekend
2024-01-13 05:00:00,40.74546509593649,0.7362538732846636,Winter,Weekend
2024-01-13 06:00:00,40.23351792693161,2.9731062955560876,Winter,Weekend
2024-01-13 07:00:00,53.9968760419576,-6.919380864322763,Winter,Weekend
2024-01-13 08:00:00,57.11862894225344,7.158539976152749,Winter,Weekend
2024-01-13 09:00:00,54.542880157931705,0.7900507311010159,Winter,Weekend
2024-01-13 10:00:00,54.345747712543414,-3.890750250149834,Winter,Weekend
2024-01-13 11:00:00,56.778289690058365,4.511594520484384,Winter,Weekend
2024-01-13 12:00:00,59.712217737271814,6.751136471349658,Winter,Weekend
2024-01-13 13:00:00,65.4409882914204,-3.0740149232382756,Winter,Weekend
2024-01-13 14:00:00,62.71991938590082,-1.0776713613953035,Winter,Weekend
2024-01-13 15:00:00,62.90192509908961,-0.3185241029848495,Winter,Weekend
2024-01-13 16:00:00,72.8695234673565,-15.426871031884001,Winter,Weekend
2024-01-13 17:00:00,94.79640932949134,3.208323860242961,Winter,Weekend
2024-01-13 18:00:00,70.69739660012615,6.510102575179605,Winter,Weekend
2024-01-13 19:00:00,77.17865619353742,-9.727928190635973,Winter,Weekend
2024-01-13 20:00:00,66.23236228743417,3.6167339829884093,Winter,Weekend
2024-01-13 21:00:00,72.1073890294822,1.2233739071958976,Winter,Weekend
2024-01-13 22:00:00,56.8251952417086,-7.332188773191675,Winter,Weekend
2024-01-13 23:00:00,49.2080046943255,-3.041279633785579,Winter,Weekend
2024-01-14 00:00:00,42.00573774038406,-5.144715912041508,Winter,Weekend
2024-01-14 01:00:00,39.63192125950299,11.369452454672102,Winter,Weekend
2024-01-14 02:00:00,46.00742126802851,8.703886464804103,Winter,Weekend
2024-01-14 03:00:00,34.43113003458489,7.623125051627171,Winter,Weekend
2024-01-14 04:00:00,45.89328573893348,7.327047024557617,Winter,Weekend
2024-01-14 05:00:00,46.18134246144897,0.8085321850558882,Winter,Weekend
2024-01-14 06:00:00,38.45277792485514,2.3213246956975055,Winter,Weekend
2024-01-14 07:00:00,47.551201875728246,-5.873529729625703,Winter,Weekend
2024-01-14 08:00:00,55.96396925499879,2.8747509138990166,Winter,Weekend
2024-01-14 09:00:00,46.40444501598387,-5.1990005076190196,Winter,Weekend
2024-01-14 10:00:00,63.53669240194197,-5.952624867997795,Winter,Weekend
2024-01-14 11:00:00,58.104779051020955,-3.6965484525478605,Winter,Weekend
2024-01-14 12:00:00,57.86412229586111,-1.540998761474234,Winter,Weekend
2024-01-14 13:00:00,63.738920172815426,3.800201903689761,Winter,Weekend
2024-01-14 14:00:00,73.20986368263517,10.89560569284307,Winter,Weekend
2024-01-14 15:00:00,51.8783807916465,1.415097726936315,Winter,Weekend
2024-01-14 16:00:00,79.96444170825721,-1.570807977214633,Winter,Weekend
2024-01-14 17:00:00,67.07775944147119,4.920156108215069,Winter,Weekend
2024-01-14 18:00:00,76.25858502781426,1.071648567834865,Winter,Weekend
2024-01-14 19:00:00,70.28153652642817,-8.502836914138967,Winter,Weekend
2024-01-14 20:00:00,85.74502503714766,-0.14252141413822633,Winter,Weekend
2024-01-14 21:00:00,60.8153187770281,0.7587199170606712,Winter,Weekend
2024-01-14 22:00:00,46.84727701149531,6.5803096065317686,Winter,Weekend
2024-01-14 23:00:00,60.9691266212572,10.408170061302602,Winter,Weekend
2024-01-15 00:00:00,51.229348434624086,-1.9344329226433996,Winter,Weekday
2024-01-15 01:00:00,44.701278261913075,-1.4651355790490563,Winter,Weekday
2024-01-15 02:00:00,35.226489435779506,5.996634063156366,Winter,Weekday
2024-01-15 03:00:00,42.528287442983036,5.667941974136314,Winter,Weekday
2024-01-15 04:00:00,35.44441533342534,1.437458750673418,Winter,Weekday
2024-01-15 05:00:00,36.8494966957193,-10.869956246886005,Winter,Weekday
2024-01-15 06:00:00,44.210144539616124,2.063878236196221,Winter,Weekday
2024-01-15 07:00:00,64.81284474135498,-3.9355549382961574,Winter,Weekday
2024-01-15 08:00:00,51.90856725638771,-6.698427163698231,Winter,Weekday
2024-01-15 09:00:00,63.82412791387024,1.6735879240879963,Winter,Weekday
2024-01-15 10:00:00,57.71815943162597,3.1157452982589176,Winter,Weekday
2024-01-15 11:00:00,41.202767881760934,-6.538998081823183,Winter,Weekday
2024-01-15 12:00:00,56.59998118566674,-4.84050761468953,Winter,Weekday
2024-01-15 13:00:00,55.09875245750286,-2.981299324240126,Winter,Weekday
2024-01-15 14:00:00,44.30281866562379,4.544051252921232,Winter,Weekday
2024-01-15 15:00:00,54.404402540619756,-8.973531697952,Winter,Weekday
2024-01-15 16:00:00,82.00636854626268,7.506229516323426,Winter,Weekday
2024-01-15 17:00:00,69.6815005895362,3.016875265814404,Winter,Weekday
2024-01-15 18:00:00,68.93868359824022,-2.5657175576913316,Winter,Weekday
2024-01-15 19:00:00,78.77526105210038,-1.971304597102945,Winter,Weekday
2024-01-15 20:00:00,91.6968402778319,7.211185918892723,Winter,Weekday
2024-01-15 21:00:00,62.94696623713675,-0.767542098762817,Winter,Weekday
